RYM Album, First Name,Last Name,First Name localized, Last Name localized,Title,Release_Date,Rating,Ownership,Purchase Date,Media Type
"12275802","","August Burns Red","","","All I Want for Christmas Is You","2020","6","n","",""
"14998977","","August Burns Red","","","Ancestry","2022","6","n","",""
"11187440","","August Burns Red","","","Bones","2020","4","n","",""
"12395917","","August Burns Red","","","Chop Suey!","2020","6","n","",""
"2256398","","August Burns Red","","","Constellations","2009","8","n","",""
"10350938","","August Burns Red","","","Constellations (Remixed)","2019","9","n","",""
"14982168","","August Burns Red","","","Death Below","2023","8","n","",""
"11115648","","August Burns Red","","","Defender","2020","5","n","",""
"16047674","","August Burns Red","","","Exhumed","2024","5","n","",""
"6368650","","August Burns Red","","","Found in Far Away Places","2015","7","n","",""
"11111094","","August Burns Red","","","Guardians","2020","5","n","",""
"12858839","","August Burns Red","","","Icarus","2021","6","n","",""
"8465852","","August Burns Red","","","Invisible Enemy","2017","4","n","",""
"3419832","","August Burns Red","","","Leveler","2011","6","n","",""
"792576","","August Burns Red","","","Messengers","2007","6","n","",""
"8461409","","August Burns Red","","","Phantom Anthem","2017","8","n","",""
"9902413","","August Burns Red","","","Phantom Sessions","2019","7","n","",""
"4554650","","August Burns Red","","","Rescue &amp; Restore","2013","6","n","",""
"4183548","","August Burns Red","","","Sleddin' Hill: A Holiday Album","2012","7","n","",""
"9911692","","August Burns Red","","","The Legend of Zelda","2019","8","n","",""
"13835445","","August Burns Red","","","Vengeance","2021","6","n","",""
"12818028","","August Burns Red","","","Westworld","2021","8","n","",""
"9722581","","August Burns Red","","","Winter Wilderness","2018","7","n","",""
"15793036","","August Burns Red &amp; Will Ramos","","","The Cleansing","2024","7","n","",""
"15977251","","August Mayhem","","","Incredulity","2024","4","n","",""
"10157765","","AURORA","","","A Different Kind of Human (Step II)","2019","7","n","",""
"15316249","","Aurora Dream","","","Rubix","2023","7","n","",""
"2433282","","Austrian Death Machine","","","Double Brutal","2009","6","n","",""
"1544593","","Austrian Death Machine","","","Total Brutal","2008","5","n","",""
"4434347","","Austrian Death Machine","","","Triple Brutal","2014","5","n","",""
"15401530","","Autarkh","","","Emergent","2023","3","n","",""
"14064104","","Author &amp; Punisher","","","Krüller","2022","5","n","",""
"12046440","","Autocatalytica","","","Powerclashing Maximalism","2020","5","n","",""
"7958629","","Autocatalytica","","","Vicissitudes","2016","7","n","",""
"15804176","","Autolith","","","Artificial Heaven","2024","8","n","",""
"15367769","","Avalanches","","","Megalithe","2023","6","n","",""
"10059232","","Avandra","","","Descender","2019","7","n","",""
"14927991","","Avandra","","","Prodigal","2022","4","n","",""
"2489181","","Avatar","","","Avatar","2009","8","n","",""
"3843073","","Avatar","","","Black Waltz","2012","2","n","",""
"11624437","","Avatar","","","God of Sick Dreams","2020","2","n","",""
"5322042","","Avatar","","","Hail the Apocalypse","2014","4","n","",""
"11461167","","Avatar","","","Hunter Gatherer","2020","5","n","",""
"1063645","","Avatar","","","Schlacht","2007","5","n","",""
"11501676","","Avatar","","","Silence in the Age of Apes","2020","6","n","",""
"15037410","","Avatar","","","The Dirt I'm Buried In","2022","6","n","",""
"14926937","","Avatar","","","Valley of Disease","2022","5","n","",""
"13475969","","Avdagata","","","Damnatio cursus","2021","7","n","",""
"934500","","Avenged Sevenfold","","","Avenged Sevenfold","2007","8","n","",""
"9581424","","Avenged Sevenfold","","","Black Reign","2018","5","n","",""
"305007","","Avenged Sevenfold","","","City of Evil","2005","8","n","",""
"11119289","","Avenged Sevenfold","","","Diamonds in the Rough","2020","7","n","",""
"8430718","","Avenged Sevenfold","","","Dose","2017","6","n","",""
"15187460","","Avenged Sevenfold","","","Life Is But a Dream...","2023","8","n","",""
"8803251","","Avenged Sevenfold","","","Live at the GRAMMY Museum®","2017","7","n","",""
"9565682","","Avenged Sevenfold","","","Mad Hatter","2018","6","n","",""
"2895906","","Avenged Sevenfold","","","Nightmare","2010","7","n","",""
"15187436","","Avenged Sevenfold","","","Nobody","2023","7","n","",""
"8398943","","Avenged Sevenfold","","","Retrovertigo","2017","5","n","",""
"8482388","","Avenged Sevenfold","","","Runaway","2017","4","n","",""
"942771","","Avenged Sevenfold","","","Sounding the Seventh Trumpet","2001","5","n","",""
"7758857","","Avenged Sevenfold","","","The Stage","2016","9","n","",""
"7758338","","Avenged Sevenfold","","","The Stage","2016","8","n","",""
"80781","","Avenged Sevenfold","","","Waking the Fallen","2003","7","n","",""
"15272377","","Avenged Sevenfold","","","We Love You","2023","8","n","",""
"15490192","","Avenged Sevenfold","","","We Love You Moar","2023","1","n","",""
"8639149","","Avenged Sevenfold","","","Wish You Were Here","2017","2","n","",""
"15304184","","Aviations","","","Luminaria","2023","7","n","",""
"8884294","","Aviations","","","The Light Years","2018","8","n","",""
"15648981","","Avidia","","","Sonitude","2023","5","n","",""
"15214781","","AVKRVST","","","The Approbation","2023","7","n","",""
"9197326","","Awooga","","","Conduit","2018","5","n","",""
"9031060","","AWS","","","Viszlát nyár","2017","5","n","",""
"15961447","","Axamenta","","","Spires","2024","8","n","",""
"4030654","","AxeWound","","","Vultures","2012","5","n","",""
"9560053","","Ayahuasca","","","Beneath the Mind","2018","7","n","",""
"9774738","Sithu","Aye","","","Homebound","2018","6","n","",""
"3873965","Sithu","Aye","","","Isles EP","2012","8","n","",""
"15851632","Sithu","Aye","","","Kindness","2024","6","n","",""
"5186845","Sithu","Aye","","","Pulse","2014","8","n","",""
"6821547","Sithu","Aye","","","Senpai EP「先輩EP」","2015","6","n","",""
"12479874","Sithu","Aye","","","Senpai III","2021","8","n","",""
"7259376","Sithu","Aye","","","Set Course for Andromeda","2016","4","n","",""
"15806801","","Azimut","","","Nun","2024","4","n","",""
"15766039","","Azure","","","Fym","2024","6","n","",""
"15782788","","Ba'al","","","Soft Eyes","2024","6","n","",""
"5187988","","BABYMETAL","","","BABYMETAL","2014","6","n","",""
"12123231","","BABYMETAL","","","BxMxC","2020","4","n","",""
"9233830","","BABYMETAL","","","Distortion","2018","6","n","",""
"16401643","","BABYMETAL","","","From Me to U","2025","7","n","",""
"10422663","","BABYMETAL","","","Metal Galaxy","2019","3","n","",""
"7077424","","BABYMETAL","","","Metal Resistance","2016","7","n","",""
"10680498","","BABYMETAL","","","Shanti Shanti Shanti","2019","3","n","",""
"9664444","","BABYMETAL","","","Starlight","2018","4","n","",""
"14952445","","BABYMETAL","","","The Other One","2023","3","n","",""
"15411938","","BABYMETAL","","","メタり！！ (Metali!!)","2023","7","n","",""
"15859775","","BABYMETAL &amp; Electric Callboy","","","RATATATA","2024","6","n","",""
"15200272","","Back to R'lyeh","","","The Break","2023","7","n","",""
"2457551","A","Backward Glance on a Travel Road","","","A Backward Glance on a Travel Road","2009","6","n","",""
"15882118","","BADBADNOTGOOD","","","Mid Spiral: Growth","2024","6","n","",""
"16381922","","BÅKÜ","","","Soma","2025","8","n","",""
"7735467","","Balance Interruption","","","Door 218","2016","7","n","",""
"15329201","","Balloons Kill Babies","","","Post Tenebras Lux","2023","8","n","",""
"15995002","","Banged Out","","","Heaven Sent","2024","7","n","",""
"15289461","","Banish","","","Banish","2023","4","n","",""
"15561123","","Baratro","","","The Sweet Smell of Unrest","2024","4","n","",""
"15987795","The","Barbarians of California","","","And Now I'm Just Gnashing My Teeth","2024","9","n","",""
"15425232","","Baring Teeth","","","The Path Narrows","2023","6","n","",""
"6475816","","Barock Project","","","Skyline","2015","7","n","",""
"15915096","Le","Baron de Vincèse","","","Orbe","2024","6","n","",""
"10092028","","Baroness","","","Gold &amp; Grey","2019","4","n","",""
"15325855","","Baroness","","","STONE","2023","6","n","",""
"15361384","","Barrier Reef","","","Until the Clouds Appear","2023","7","n","",""
"5466276","","Barrows","","","Red Giant","2014","7","n","",""
"15024812","","Basil's Kite","","","Shooting Tsars","2023","7","n","",""
"5980430","","Beardfish","","","+4626-Comfortzone","2015","4","n","",""
"15142270","","Beard the Lion","","","Out of the Eater, Something to Eat","2022","8","n","",""
"8025728","","Bear Ghost","","","Blasterpiece","2016","7","n","",""
"15386622","","Bear Ghost","","","Jiminy","2023","9","n","",""
"11975648","","Beast Impalor","","","Goblin","2020","8","n","",""
"12583078","The","Beast of Nod","","","Multiversal","2021","5","n","",""
"9287005","The","Beast of Nod","","","Vampira: Disciple of Chaos","2018","7","n","",""
"15848927","","Beaten to Death","","","Sunrise Over Rigor Mortis","2024","6","n","",""
"12832919","Jaroslav","Beck, Boom Kitty &amp; かめりあ","Jaroslav","Beck, Boom Kitty &amp; Camellia","Beat Saber, Vol. IV","2021","8","n","",""
"15972622","","Becoming Akh","","","After Life","2024","1","n","",""
"11518426","","Bedsore","","","Hypnagogic Hallucinations","2020","4","n","",""
"13864969","","Behemoth","","","Bartzabel","2021","4","n","",""
"2244480","","Behemoth","","","Evangelion","2009","7","n","",""
"9447019","","Behemoth","","","I Loved You at Your Darkest","2018","7","n","",""
"14744275","","Behemoth","","","Opvs contra natvram","2022","6","n","",""
"4585847","","Behemoth","","","The Satanist","2014","7","n","",""
"14908093","","Behind Closed Doors","","","Caged in Helices","2022","7","n","",""
"6689304","","Beitthemeans","","","Marble City Secrets Are Off in the Black","2014","6","n","",""
"15397408","","Bekor Qilish","","","The Flesh of a New God","2023","7","n","",""
"10890492","","Bend the Future","","","Pendellösung","2019","6","n","",""
"15230885","","Bend the Future","","","Sounds So Wrong","2023","7","n","",""
"12976389","","Bend the Future","","","Without Notice","2021","6","n","",""
"15330802","","Beneath the Hollow","","","Misery Loves You","2023","7","n","",""
"10831367","","Beneath the Massacre","","","Fearmonger","2020","7","n","",""
"16316158","","Benthos","","","From Nothing","2025","6","n","",""
"5513632","","Bent Knee","","","Bent Knee","2011","8","n","",""
"10350062","","Bent Knee","","","Catch Light","2019","9","n","",""
"13310618","","Bent Knee","","","Frosting","2021","3","n","",""
"15933121","","Bent Knee","","","Illiterate","2024","7","n","",""
"8219051","","Bent Knee","","","Land Animal","2017","8","n","",""
"8718394","","Bent Knee","","","Land Animal","2017","8","n","",""
"15278605","","Bent Knee","","","Lawnmower","2023","4","n","",""
"8718378","","Bent Knee","","","Leak Water","2016","9","n","",""
"15980656","","Bent Knee","","","Never Coming Home","2024","7","n","",""
"9315479","","Bent Knee","","","Paper earth","2018","8","n","",""
"13776973","","Bent Knee","","","Queer Gods","2021","6","n","",""
"7077402","","Bent Knee","","","Say So","2016","8","n","",""
"13856051","","Bent Knee","","","Set It Off","2021","4","n","",""
"5654488","","Bent Knee","","","Shiny Eyed Babies","2014","9","n","",""
"8718401","","Bent Knee","","","Terror Bird","2017","7","n","",""
"15931559","","Bent Knee","","","Twenty Pills Without Water","2024","5","n","",""
"10559943","","Bent Knee","","","You Know What They Mean","2019","7","n","",""
"9421493","","Besna","","","Besna","2018","5","n","",""
"16250973","","Besna","","","Krásno","2025","7","n","",""
"15054932","","Besna","","","Neha","2022","8","n","",""
"14428845","","Besna","","","Zverstvá","2022","9","n","",""
"16131229","","Besra","","","Equilibrium","2024","6","n","",""
"15413798","","Besra","","","Transitions","2023","8","n","",""
"16064792","","Better Lovers","","","At All Times","2024","7","n","",""
"15978559","","Better Lovers","","","A White Horse Covered in Blood","2024","7","n","",""
"16022645","","Better Lovers","","","Future Myopia","2024","8","n","",""
"15349010","","Better Lovers","","","God Made Me an Animal","2023","8","n","",""
"15977404","","Better Lovers","","","Highly Irresponsible","2024","7","n","",""
"8640230","","Between the Buried &amp; Me","","","Coma Ecliptic Live","2017","10","n","",""
"358125","","Between the Buried and Me","","","Alaska","2005","8","n","",""
"8914271","","Between the Buried and Me","","","Automata I","2018","6","n","",""
"9170788","","Between the Buried and Me","","","Automata II","2018","8","n","",""
"28104","","Between the Buried and Me","","","Between the Buried and Me","2002","7","n","",""
"906080","","Between the Buried and Me","","","Colors","2007","10","n","",""
"13286896","","Between the Buried and Me","","","Colors II","2021","9","n","",""
"1763021","","Between the Buried and Me","","","Colors_Live","2008","9","n","",""
"6314618","","Between the Buried and Me","","","Coma Ecliptic","2015","10","n","","CD"
"8256829","","Between the Buried and Me","","","Coma Ecliptic: Live","2017","8","n","",""
"8922750","","Between the Buried and Me","","","Condemned to the Gallows","2018","6","n","",""
"13287207","","Between the Buried and Me","","","Fix the Error","2021","9","n","",""
"5898320","","Between the Buried and Me","","","Future Sequence: Live at the Fidelitorium","2014","10","n","",""
"5974519","","Between the Buried and Me","","","Future Sequence: Live at the Fidelitorium","2014","9","n","",""
"2993242","","Between the Buried and Me","","","Obfuscation","2009","9","n","",""
"13413646","","Between the Buried and Me","","","Revolution in Limbo","2021","9","n","",""
"533832","","Between the Buried and Me","","","The Anatomy Of","2006","7","n","",""
"2384053","","Between the Buried and Me","","","The Great Misdirect","2009","10","n","",""
"14789482","","Between the Buried and Me","","","The Great Misdirect Live","2022","9","n","",""
"4529372","","Between the Buried and Me","","","The Parallax","2013","9","n","",""
"3354033","","Between the Buried and Me","","","The Parallax: Hypersleep Dialogues","2011","9","n","",""
"4089545","","Between the Buried and Me","","","The Parallax II: Future Sequence","2012","10","n","",""
"108064","","Between the Buried and Me","","","The Silent Circus","2003","7","n","",""
"9419665","","Between the Buried and Me / The Dear Hunter","","","The Tank / Rapid Calm","2018","9","n","",""
"9444996","","Beyond Creation","","","Algorythm","2018","9","n","",""
"5675529","","Beyond Creation","","","Earthborn Evolution","2014","9","n","",""
"3342515","","Beyond Creation","","","The Aura","2011","8","n","",""
